date,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 2016,466.56,6.79,0,1.59,9.6,0.25,0.73,0.95,6.08,0,-4.45,0,453.68,0.29,5.02,0.0,458.99,425.12,-2267.21,0.0,0.0
Feb 2016,1184.1,15.81,0,4.91,22.42,0.25,0.73,0.94,14.69,0,-12.04,0,1153.6,0.76,4.96,0.0,1159.33,429.25,-2265.36,4.13,1.84999999999991
Mar 2016,845.02,9.28,0,2.78,14.54,0.46,0.97,0.99,8.25,0,-8.09,0,827.49,0.5,7.45,0.03,835.47,446.24,-2262.49,16.99,2.87000000000035
Apr 2016,333.38,5.02,0,10.79,12.63,16.23,18.2,4.52,3.41,0,-2.78,0,324.95,0.62,23.96,1.41,350.94,452.87,-2262.36,6.63,0.129999999999654
May 2016,3696.38,49.37,0,15.15,61.64,5.39,10.25,3.2,41.29,0,-24.19,0,3605.72,2.15,17.99,11.09,3636.95,438.98,-2276.82,-13.89,-14.46
Jun 2016,655.66,10.9,0,14.69,33.63,40.6,41.15,10.23,8.39,0,2.65,0,636.36,0.53,48.84,21.72,707.46,484.31,-2277.86,45.33,-1.0399999999999598
Jul 2016,3205.61,40.69,0,16.66,49.82,18.1,27.48,7.06,35.94,0,-9.44,0,3128.99,1.75,41.13,22.44,3194.31,459.42,-2319.46,-24.89,-41.5999999999999
Aug 2016,1773.83,19.64,0,13.54,34.57,26.92,26.7,6.82,16.62,0,-2.27,0,1737.58,0.73,38.36,18.71,1795.38,470.43,-2335.82,11.01,-16.3600000000001
Sep 2016,1392.14,19.34,0,14.5,27.67,24.25,24.84,6.48,15.83,0,0.79,0,1356.97,0.63,35.12,15.66,1408.37,459.59,-2360.06,-10.84,-24.2399999999998
Oct 2016,1962.96,27.81,0,12.44,23.21,1.23,1.6,1.07,22.85,0,-7.46,0,1912.29,0.85,6.98,1.37,1921.49,446.25,-2377.47,-13.34,-17.4099999999999
Nov 2016,673.34,7.25,0,2.56,10.78,0.25,0.73,0.95,6.55,0,-6.21,0,659.53,0.36,4.75,0.0,664.65,461.79,-2363.97,15.54,13.5
Dec 2016,352.04,5.32,0,1.83,5.86,0.25,0.73,0.94,4.28,0,-2.31,0,342.44,0.19,3.66,0.0,346.29,467.35,-2363.41,5.56,0.559999999999945
Jan 2017,311.11,5.26,0,1.08,7.04,0.25,0.73,0.94,4.58,0,-2.82,0,301.26,0.21,4.68,0.0,306.15,469.09,-2361.23,1.73999999999995,2.17999999999984
Feb 2017,867.29,10.2,0,3.6,14.87,0.25,0.73,0.94,9.4,0,-8.53,0,847.69,0.51,5.93,0.0,854.12,470.99,-2359.25,1.90000000000003,1.98000000000002
Mar 2017,1283.88,15.41,0,5.61,19.73,0.26,0.76,0.95,13.25,0,-10.31,0,1255.23,0.64,7.06,0.01,1262.94,479.47,-2358.16,8.480000000000018,1.09000000000015
Apr 2017,2584.99,28.42,0,12.13,37.84,2.72,4.51,1.72,22.91,0,-20.22,0,2533.66,1.39,11.94,0.97,2547.97,491.69,-2355.04,12.22,3.1199999999998904
May 2017,3422.68,42.38,0,24.67,34.94,7.47,10.14,3.08,34.54,0,-11.82,0,3345.76,2.06,20.25,12.19,3380.26,517.66,-2356.13,25.97,-1.09000000000015
Jun 2017,1500.75,19.2,0,14.76,39.61,34.92,34.46,8.61,15.87,0,-1.05,0,1465.68,0.8,48.43,22.74,1537.66,531.94,-2352.66,14.2800000000001,3.4700000000002498
Jul 2017,1723.85,20.23,0,17.36,38.59,35.45,34.03,8.52,17.47,0,-1.06,0,1686.14,0.79,49.04,23.15,1759.12,514.04,-2386.43,-17.9000000000001,-33.77
Aug 2017,2644.65,33.67,0,13.65,41.31,17.26,24.73,6.48,29.15,0,-5.29,0,2581.84,1.26,37.85,19.96,2640.9,493.66,-2418.68,-20.379999999999896,-32.25
