date,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 2016,2769.15,52.97,44.56,166.76,51.87,123.99,30.4,2.05,55.89,0,-34.44,0,2660.3,37.36,39.13,0.0,2736.79,2681.09,-35034.92,0.0,0.0
Feb 2016,756.12,31.46,50.03,83.14,43.4,65.88,30.84,2.41,24.76,0,-25.56,0,699.89,46.38,41.66,0.24,788.16,2598.16,-35041.81,-82.93000000000029,-6.88999999999942
Mar 2016,4055.35,132.12,64.11,135.62,69.59,77.76,61.11,10.02,105.11,0,-31.28,0,3818.13,100.03,75.3,8.04,4001.49,2562.47,-35071.3,-35.6899999999996,-29.489999999998002
Apr 2016,572.74,104.07,113.95,129.26,146.18,122.37,192.51,48.73,16.62,0,-27.69,0,452.05,92.66,194.8,50.41,789.9,2530.08,-35056.56,-32.3900000000003,14.739999999998
May 2016,1950.14,246.03,449.13,361.35,325.81,126.99,227.77,57.59,34.61,0,-30.46,0,1669.49,165.45,240.9,108.0,2183.83,2502.88,-35261.81,-27.1999999999998,-205.25
Jun 2016,882.35,86.11,324.46,266.02,307.29,252.38,285.72,73.38,14.6,0,-17.11,0,781.64,106.74,314.74,158.59,1361.72,2630.97,-35535.85,128.09,-274.039999999994
Jul 2016,18779.75,298.77,99.72,273.15,205.68,142.61,169.28,41.41,284.75,0,-40.62,0,18196.21,102.88,214.46,149.21,18662.78,2583.44,-35909.27,-47.5300000000002,-373.42000000000604
Aug 2016,16974.57,294.51,68.03,242.97,210.04,145.28,179.27,44.75,300.02,0,-45.32,0,16380.05,100.12,205.84,128.93,16814.95,2559.92,-35942.2,-23.52,-32.9300000000076
Sep 2016,14425.65,245.69,68.81,244.43,163.73,124.8,178.48,43.53,238.21,0,-39.27,0,13941.76,70.36,193.17,103.54,14308.83,2553.38,-35950.98,-6.539999999999959,-8.77999999999884
Oct 2016,4984.19,97.07,59.64,131.71,92.43,95.54,145.19,34.57,84.35,0,-28.37,0,4802.79,56.47,141.3,37.99,5038.53,2534.12,-35990.53,-19.2600000000002,-39.549999999995606
Nov 2016,10832.19,221.01,57.71,137.35,150.48,36.7,31.28,2.21,218.41,0,-49.09,0,10392.76,76.71,37.79,0.64,10507.89,2500.33,-36083.12,-33.79,-92.5899999999965
Dec 2016,1555.21,47.34,54.25,107.61,60.14,86.87,30.54,1.92,33.31,0,-28.29,0,1474.55,49.01,35.23,0.0,1558.79,2605.4,-35943.52,105.07,139.599999999999
Jan 2017,7862.77,160.39,51.67,99.6,118.2,18.95,30.55,2.04,166.15,0,-45.46,0,7536.22,58.67,36.11,0.0,7630.99,2572.04,-35967.1,-33.3600000000001,-23.580000000001696
Feb 2017,4988.97,110.81,65.12,119.7,77.25,43.32,30.56,2.06,101.98,0,-37.62,0,4776.18,59.9,38.07,0.0,4874.13,2663.66,-35874.9,91.6199999999999,92.1999999999971
Mar 2017,9747.27,238.82,106.12,213.3,105.8,43.86,31.58,2.67,184.82,0,-50.4,0,9323.63,120.08,48.17,0.87,9492.75,2688.02,-35839.0,24.3600000000001,35.8999999999942
Apr 2017,4205.21,246.54,201.78,199.29,200.64,46.48,124.74,30.3,93.74,0,-53.84,0,3864.93,148.72,135.98,26.73,4176.33,2730.7,-35734.33,42.679999999999794,104.67000000000601
May 2017,8236.65,387.41,445.65,328.57,466.42,76.05,147.7,34.95,124.27,0,-78.55,0,7724.98,192.63,179.65,99.65,8196.92,2843.34,-35815.61,112.64,-81.2799999999988
Jun 2017,5623.03,176.87,469.8,333.08,360.79,167.47,220.13,55.27,69.85,0,-70.07,0,5376.32,190.31,268.84,147.56,5983.03,3166.83,-35982.28,323.49,-166.669999999998
Jul 2017,19192.01,308.52,137.52,255.72,247.16,117.08,159.75,38.78,287.55,0,-72.83,0,18595.93,133.08,213.73,145.71,19088.45,3256.16,-36294.93,89.3299999999999,-312.650000000001
Aug 2017,16594.41,296.34,75.1,218.95,252.08,173.91,175.31,43.17,286.04,0,-58.01,0,16012.03,132.31,214.66,132.18,16491.19,3293.49,-36346.91,37.3299999999999,-51.9800000000032
Sep 2017,12198.38,197.98,56.72,178.08,173.61,139.94,154.29,36.69,187.4,0,-45.45,0,11813.01,88.4,183.75,100.44,12185.59,3289.16,-36383.19,-4.32999999999993,-36.2799999999988
Oct 2017,13317.8,231.87,54.78,145.76,165.95,58.42,48.67,7.76,219.65,0,-52.61,0,12866.31,85.95,64.29,15.96,13032.52,3256.7,-36459.3,-32.4599999999996,-76.1100000000006
Nov 2017,3476.25,94.76,67.63,82.07,107.96,44.94,30.68,1.97,90.21,0,-49.06,0,3291.29,66.33,40.08,0.0,3397.73,3340.85,-36349.13,84.1499999999992,110.169999999998
Dec 2017,4953.26,73.26,52.92,113.61,81.99,84.66,30.69,1.95,67.21,0,-36.95,0,4812.82,52.19,36.52,0.0,4901.54,3392.5,-36336.67,51.650000000000496,12.460000000006401
Jan 2018,5130.34,82.78,51.0,71.65,84.68,18.49,30.7,2.07,93.85,0,-46.36,0,4953.7,42.32,39.09,0.0,5035.11,3382.01,-36335.14,-10.489999999999801,1.52999999999884
Feb 2018,4248.92,67.65,55.88,104.37,58.31,44.36,30.71,2.24,73.01,0,-42.63,0,4108.26,47.81,40.86,0.0,4196.94,3437.72,-36316.27,55.71,18.8700000000026
Mar 2018,7388.9,172.02,75.75,177.24,68.87,50.96,31.6,2.68,154.51,0,-52.22,0,7062.37,104.88,51.11,0.78,7219.15,3439.27,-36314.34,1.54999999999973,1.93000000000029
Apr 2018,3446.87,93.39,158.51,141.78,140.37,70.0,121.42,28.97,70.14,0,-50.7,0,3283.34,90.46,142.69,26.52,3543.02,3434.94,-36241.76,-4.330000000000379,72.5800000000017
May 2018,6703.07,178.31,341.26,172.21,343.96,86.09,177.58,43.35,96.34,0,-88.73,0,6428.43,178.23,214.45,104.91,6925.99,3455.04,-36341.28,20.1000000000004,-99.52000000001141
Jun 2018,6527.08,137.65,216.89,138.04,297.69,144.16,212.14,53.2,85.29,0,-71.89,0,6304.11,134.86,264.79,147.41,6851.17,3632.68,-36572.82,177.64,-231.53999999999402
Jul 2018,13313.72,219.8,80.23,204.55,199.0,137.85,225.3,57.59,228.91,0,-56.41,0,12865.01,90.74,277.64,151.05,13384.44,3680.38,-36865.78,47.6999999999998,-292.959999999999
Aug 2018,9593.45,124.11,58.38,158.12,189.5,189.56,200.09,50.03,143.61,0,-38.03,0,9325.73,62.48,249.04,132.98,9770.24,3631.58,-37012.03,-48.8000000000002,-146.25
Sep 2018,18218.84,233.57,41.73,188.22,196.37,126.84,100.17,21.48,251.01,0,-47.29,0,17734.25,64.81,141.87,102.3,18043.23,3532.54,-37189.47,-99.04,-177.440000000002
Oct 2018,10831.62,161.59,45.06,135.02,124.56,73.82,91.53,19.43,162.85,0,-39.24,0,10507.18,60.13,107.53,40.4,10715.25,3538.88,-37166.73,6.34000000000015,22.740000000005196
Nov 2018,4305.01,85.13,50.53,87.33,87.59,48.0,31.14,2.09,89.5,0,-41.92,0,4130.38,50.64,41.81,0.21,4223.06,3554.22,-37155.62,15.3400000000001,11.1099999999933
Dec 2018,2066.38,51.44,47.13,102.44,70.3,87.41,30.84,1.96,50.63,0,-32.67,0,1964.33,45.89,41.66,0.0,2051.86,3581.06,-37137.29,26.8400000000001,18.3300000000017
Jan 2019,3217.94,52.9,46.08,57.84,65.63,19.43,30.85,2.08,68.21,0,-37.7,0,3096.8,32.66,39.47,0.0,3168.95,3551.15,-37148.19,-29.910000000000302,-10.9000000000015
Feb 2019,6438.5,126.39,51.38,133.22,84.57,44.94,33.04,2.89,139.15,0,-48.5,0,6172.97,53.43,50.16,1.02,6277.59,3586.64,-37146.44,35.49000000000021,1.75
Mar 2019,1376.54,58.06,89.96,132.99,59.89,94.97,97.87,20.69,43.36,0,-27.27,0,1275.13,77.37,113.35,18.67,1484.54,3606.25,-37086.97,19.6099999999997,59.4700000000012
Apr 2019,5069.43,145.27,226.81,212.48,172.67,61.5,155.36,38.82,104.27,0,-58.12,0,4819.9,106.57,172.66,52.87,5152.02,3534.98,-37166.74,-71.27000000000041,-79.7699999999968
May 2019,3761.21,159.35,376.89,207.2,327.85,83.37,191.43,47.29,56.02,0,-84.53,0,3545.84,169.09,222.04,97.14,4034.12,3589.99,-37289.99,55.0100000000002,-123.249999999993
Jun 2019,2615.65,84.5,228.01,138.51,326.86,214.71,256.55,65.3,32.71,0,-49.08,0,2498.44,110.91,308.43,155.39,3073.17,3756.56,-37559.8,166.57,-269.810000000012
Jul 2019,12464.41,194.45,67.68,189.87,208.95,164.44,228.53,58.31,206.1,0,-49.96,0,12063.85,77.74,281.72,153.28,12576.59,3751.51,-37922.79,-5.049999999999731,-362.989999999998
Aug 2019,28476.76,425.97,48.69,265.24,301.16,131.87,102.53,23.14,452.72,0,-71.79,0,27598.05,111.93,147.45,126.85,27984.3,3684.51,-38090.14,-67.0,-167.35000000000602
Sep 2019,23479.39,323.82,39.45,258.58,184.71,114.58,84.62,16.81,337.58,0,-54.21,0,22817.99,88.77,120.79,92.85,23120.4,3785.72,-37915.46,101.21,174.68000000000802
Oct 2019,11636.66,211.73,40.32,170.42,140.32,80.65,88.99,19.64,215.91,0,-50.26,0,11209.02,72.24,100.61,18.51,11400.39,3802.85,-37792.74,17.1300000000001,122.720000000001
Nov 2019,2595.95,63.03,63.03,77.87,86.59,48.39,33.25,2.94,63.16,0,-42.25,0,2469.8,52.27,47.29,2.01,2571.36,3831.22,-37714.93,28.3699999999999,77.80999999999041
Dec 2019,5435.12,86.59,50.81,117.07,93.15,83.3,31.02,1.96,89.77,0,-41.52,0,5258.77,51.98,40.01,0.0,5350.77,3852.39,-37726.34,21.1700000000001,-11.4099999999889
Jan 2020,1503.44,21.08,49.26,45.13,49.78,18.3,31.03,2.08,31.69,0,-37.42,0,1450.65,31.16,39.98,0.0,1521.79,3851.25,-37707.1,-1.14000000000033,19.2399999999907
Feb 2020,9556.02,167.88,52.9,166.43,99.55,42.89,31.04,2.24,180.36,0,-61.23,0,9207.78,58.93,44.41,0.0,9311.12,3871.66,-37741.74,20.409999999999897,-34.6399999999994
Mar 2020,3653.01,83.41,74.33,143.89,42.18,62.27,31.89,2.33,75.08,0,-47.29,0,3494.54,81.21,54.06,0.64,3630.44,3912.67,-37651.38,41.010000000000204,90.3600000000006
Apr 2020,1518.07,182.98,171.08,164.36,134.36,50.96,124.16,29.68,31.6,0,-27.25,0,1303.44,133.57,145.24,21.51,1603.8,3868.07,-37653.74,-44.6000000000004,-2.35999999999331
May 2020,7518.71,209.19,340.08,284.98,258.52,75.95,165.81,40.29,125.78,0,-56.82,0,7183.75,138.56,202.74,92.17,7617.21,3900.69,-37765.38,32.6199999999999,-111.639999999999
Jun 2020,10399.4,233.31,270.0,186.93,332.55,109.99,194.99,48.44,157.89,0,-73.12,0,10008.2,166.96,253.01,144.85,10573.06,4006.03,-37914.11,105.34,-148.73000000001002
Jul 2020,8014.66,126.69,103.37,154.2,199.84,173.31,220.75,55.78,121.5,0,-51.56,0,7766.45,100.9,284.32,147.75,8299.41,4122.12,-38120.77,116.09,-206.659999999996
Aug 2020,13685.64,198.44,57.78,176.56,196.45,175.11,165.42,40.2,197.69,0,-39.12,0,13289.52,97.44,220.56,129.96,13737.49,4029.3,-38363.52,-92.8199999999997,-242.75
Sep 2020,14108.05,197.34,41.35,153.51,178.6,131.6,112.84,24.75,208.26,0,-40.43,0,13702.45,78.62,152.48,95.27,14028.81,3955.31,-38460.15,-73.9900000000007,-96.62999999999741
Oct 2020,75.06,8.07,37.49,71.76,61.46,110.0,159.11,36.93,1.07,0,-21.64,0,65.92,43.99,156.8,32.67,299.37,3937.89,-38475.69,-17.4199999999992,-15.539999999993599
Nov 2020,1630.5,42.7,49.4,63.8,67.04,45.11,45.34,6.04,43.58,0,-36.51,0,1544.21,42.92,57.27,4.17,1648.56,3854.7,-38651.09,-83.1900000000005,-175.40000000000902
Dec 2020,1012.64,26.69,43.86,98.09,53.45,86.79,31.14,1.96,26.0,0,-33.5,0,959.94,39.33,41.07,0.0,1040.33,3858.63,-38687.48,3.93000000000029,-36.389999999992106
Jan 2021,1140.9,15.68,43.32,42.31,43.45,19.97,31.15,2.08,26.48,0,-32.21,0,1098.73,25.46,39.92,0.0,1164.1,3813.35,-38724.13,-45.2800000000002,-36.650000000001505
Feb 2021,1190.66,17.42,46.81,80.07,47.24,65.04,31.66,2.14,22.66,0,-29.02,0,1150.58,30.98,47.02,0.17,1228.74,3825.94,-38758.91,12.5899999999997,-34.7799999999988
Mar 2021,200.51,9.52,59.9,109.52,46.12,119.46,113.43,23.81,3.76,0,-22.01,0,187.23,55.26,129.35,17.76,389.6,3790.6,-38794.93,-35.339999999999705,-36.02000000001139
Apr 2021,1003.16,102.53,115.84,117.22,154.16,114.48,202.52,48.69,29.31,0,-24.34,0,871.3,85.78,212.18,73.44,1242.69,3677.52,-38920.57,-113.08,-125.639999999999
May 2021,4013.45,91.95,247.76,209.52,284.39,199.85,227.58,57.12,56.07,0,-12.55,0,3865.44,58.21,266.85,132.82,4323.33,3658.89,-39142.89,-18.6299999999992,-222.31999999999198
