date,Precipitation,Runoff,SW_In,SW_Out,SW_Diversions,SW_Returns,GW_Diversions,GW_Returns,Recharge,GW_In,SW_to_GW,GW_Out,ET_Land_Surface,ET_SW,ET_Human_Use,ET_GW,ET_Total,Cumulative_Storage_Change_Human_Use,Cumulative_Storage_Change_GW,Monthly_Storage_Change_Human_Use,Monthly_Storage_Change_GW
Jan 2016,19.29,1.12,8.51,14.56,0.4,0.27,1.9,0.78,1.89,0,-5.69,0,16.28,0.63,1.25,0.0,18.15,0,-345.97,0,0.0
Feb 2016,210.04,12.2,11.13,29.82,0.4,0.27,1.9,0.78,20.57,0,-7.44,0,177.27,0.82,1.25,0.0,179.34,0,-350.89,0,-4.91999999999996
Mar 2016,90.73,5.27,12.91,25.73,0.4,0.27,1.9,0.78,8.88,0,-8.64,0,76.58,0.95,1.25,0.0,78.78,0,-338.88,0,12.01
Apr 2016,308.32,17.91,2.8,22.24,0.4,0.27,1.9,0.78,30.19,0,-1.87,0,260.22,0.21,1.25,0.0,261.68,0,-339.75,0,-0.8700000000000051
May 2016,112.59,6.54,5.89,15.51,1.17,0.74,1.91,0.78,11.03,0,-3.94,0,95.02,0.44,1.56,0.38,97.4,0,-312.55,0,27.2
Jun 2016,172.87,10.04,5.06,15.09,7.9,4.88,2.02,0.78,16.93,0,-3.38,0,145.9,0.37,4.26,3.24,153.78,0,-306.98,0,5.5699999999999905
Jul 2016,346.84,20.14,0.59,18.96,5.62,3.49,1.98,0.78,33.96,0,-0.4,0,292.73,0.04,3.34,3.22,299.34,0,-297.92,0,9.06
Aug 2016,428.18,24.87,0.0,23.68,3.16,1.97,1.94,0.78,41.93,0,0.0,0,361.38,0.0,2.36,2.55,366.29,0,-268.78,0,29.14
Sep 2016,353.86,20.55,0.0,20.42,0.4,0.27,1.9,0.78,34.65,0,0.0,0,298.66,0.0,1.25,0.09,300.0,0,-230.57,0,38.21
Oct 2016,62.08,3.61,0.0,3.48,0.4,0.27,1.9,0.78,6.08,0,0.0,0,52.39,0.0,1.25,0.0,53.64,0,-197.13,0,33.44
Nov 2016,103.93,6.04,8.45,19.38,0.4,0.27,1.9,0.78,10.18,0,-5.65,0,87.71,0.62,1.25,0.0,89.59,0,-192.18,0,4.94999999999999
Dec 2016,74.32,4.32,8.45,17.66,0.4,0.27,1.9,0.78,7.28,0,-5.65,0,62.73,0.62,1.25,0.0,64.6,0,-188.77,0,3.41
Jan 2017,201.21,11.69,8.45,25.03,0.4,0.27,1.9,0.78,19.7,0,-5.65,0,169.82,0.62,1.25,0.0,171.69,0,-188.27,0,0.5
Feb 2017,72.33,4.2,11.42,22.29,0.4,0.27,1.9,0.78,7.08,0,-7.64,0,61.05,0.84,1.25,0.0,63.14,0,-175.34,0,12.93
Mar 2017,99.78,5.8,13.39,27.02,0.4,0.28,1.9,0.78,9.77,0,-8.96,0,84.22,0.99,1.25,0.0,86.45,0,-177.02,0,-1.6800000000000102
Apr 2017,79.31,4.61,7.32,16.15,0.4,0.28,1.9,0.78,7.77,0,-4.9,0,66.94,0.54,1.25,0.0,68.73,0,-177.32,0,-0.29999999999998306
May 2017,74.08,4.3,7.56,15.57,2.11,1.33,1.93,0.78,7.25,0,-5.06,0,62.52,0.56,1.94,0.71,65.73,0,-175.57,0,1.75
Jun 2017,212.02,12.31,6.84,20.52,7.1,4.39,2.01,0.78,20.76,0,-4.58,0,178.94,0.51,3.94,3.17,186.55,0,-175.24,0,0.32999999999998403
Jul 2017,222.26,12.91,0.89,11.43,7.61,4.71,2.02,0.78,21.76,0,-0.6,0,187.59,0.07,4.14,3.27,195.07,0,-163.45,0,11.79
Aug 2017,340.2,19.76,0.12,18.25,4.48,2.78,1.97,0.78,33.31,0,-0.08,0,287.13,0.01,2.89,2.66,292.68,0,-146.8,0,16.65
Sep 2017,31.21,1.81,0.0,1.34,1.81,1.34,2.01,0.55,3.06,0,0.0,0,26.34,0.0,1.94,1.98,30.26,0,-117.41,0,29.39
